"","STUDY","TREATMENT","RESPONSE","CARDINAL","PERCENTAGE","SENTENCE","ISTABLE","DOI","LAT","LON","INOCTYPE","SOILTYPE","FIELDGREENHOUSE","LANDUSE","ECOTYPE","ECOREGION","LOCATION"
"496","35454988.7","","biomass",0.606,"","Total biomass was unaffected by P supply (Student’s t-test, P = 0.606).",0,"10.3389/fpls.2013.00426","","","","","","","","",""
"497","34576699.7","megaterium","dry weight",899,"","For instance CIAT 899 + B. megaterium recorded a signiﬁcantly (α = 0.05) higher shoot dry weight (7.23 g) compared to CIAT 899 alone (5.80 g).",0,"10.3389/fpls.2017.00141","","",NA,NA,NA,NA,NA,NA,NA
"498","34576699.7","megaterium","dry weight",0.05,"","For instance CIAT 899 + B. megaterium recorded a signiﬁcantly (α = 0.05) higher shoot dry weight (7.23 g) compared to CIAT 899 alone (5.80 g).",0,"10.3389/fpls.2017.00141","","",NA,NA,NA,NA,NA,NA,NA
"499","34576699.7","megaterium","dry weight",7.23,"","For instance CIAT 899 + B. megaterium recorded a signiﬁcantly (α = 0.05) higher shoot dry weight (7.23 g) compared to CIAT 899 alone (5.80 g).",0,"10.3389/fpls.2017.00141","","",NA,NA,NA,NA,NA,NA,NA
"500","34576699.7","alone","dry weight",899,"","For instance CIAT 899 + B. megaterium recorded a signiﬁcantly (α = 0.05) higher shoot dry weight (7.23 g) compared to CIAT 899 alone (5.80 g).",0,"10.3389/fpls.2017.00141","","",NA,NA,NA,NA,NA,NA,NA
"501","34576699.7","alone","dry weight",5.8,"","For instance CIAT 899 + B. megaterium recorded a signiﬁcantly (α = 0.05) higher shoot dry weight (7.23 g) compared to CIAT 899 alone (5.80 g).",0,"10.3389/fpls.2017.00141","","",NA,NA,NA,NA,NA,NA,NA
"502","34576699.7","control","dry weight",5,"","Mineral nitrogen application recorded the highest shoot dry weight while the control recorded the least (Table 5).",0,"10.3389/fpls.2017.00141","","",NA,NA,NA,NA,NA,NA,NA
"503","34576699.7","polymyxa","dry weight",899,"","Co-inoculation of the rhizobia strains and PGPR signiﬁcantly increased the root dry weight compared to the control apart from CIAT 899 + P. polymyxa and IITA-PAU 987 + P. polymyxa.",0,"10.3389/fpls.2017.00141","","",NA,NA,NA,NA,NA,NA,NA
"504","34576699.7","rhizobia","biomass",65,"","The above ground biomass and root dry weight was taken after drying to a constant weight at 65◦C. Nodule Fresh Weight, Shoot and Root Dry Weight Co-inoculation of rhizobia strains with the PGPR increased the nodule fresh weight as compared to single rhizobia inoculation.",0,"10.3389/fpls.2017.00141","","",NA,NA,NA,NA,NA,NA,NA
"505","33143245.15","NaCl","biomass",200,"","In order to confirm the alleviation effect of AM fungi on  S. cannabina under salinity, plant biomass was measured in the presence or absence of 200 mM NaCl with F.  mosseae inoculation.",0,"10.1038/s41598-019-39463-0","","","","","","","","",""
"506","33143245.15","NaCl","biomass",200,"","In order to confirm the alleviation effect of AM fungi on  S. cannabina under salinity, plant biomass was measured in the presence or absence of 200 mM NaCl with F.  mosseae inoculation.",0,"10.1038/s41598-019-39463-0","","","","","","","","",""
"507","35958223","treatments","dry weight",5,"","Seemakram et al. 10.3389/fpls.2022.845794 Frontiers in Plant Science 05 frontiersin.org Root traits and mycorrhizal colonization Root dry weight was largest for plants inoculated with  R. aggregatus BM-3 g3, whereas there were no differences between  the three other treatments.",0,"10.3389/fpls.2022.845794","","","","","","","","",""
"508","35720577","DSE","biomass",2,"","Plant Biomass and Morphological Parameters The growth parameters of L. ruthenicum seedlings were signiﬁcantly aﬀected by DSE, and the total biomass and root length were signiﬁcantly related to water, while the total biomass, root length, and number of spines were aﬀected by the interaction between DSE and water (Table 2).The biomasses of AC and NP inoculated under WW were higher than that of other treatments, while the biomass of plants inoculated with DSE under DS condition was signiﬁcantly higher than that of control plants (Figure 2A).",0,"10.3389/fpls.2022.898378","","","","","","","","",""
"509","35720577","DSE","biomass",2,"","Plant Biomass and Morphological Parameters The growth parameters of L. ruthenicum seedlings were signiﬁcantly aﬀected by DSE, and the total biomass and root length were signiﬁcantly related to water, while the total biomass, root length, and number of spines were aﬀected by the interaction between DSE and water (Table 2).The biomasses of AC and NP inoculated under WW were higher than that of other treatments, while the biomass of plants inoculated with DSE under DS condition was signiﬁcantly higher than that of control plants (Figure 2A).",0,"10.3389/fpls.2022.898378","","","","","","","","",""
"510","35807693.3","","biomass",49,"","Both the intercepted soil N and ﬁxed atmospheric N were then expected to be converted into hairy vetch biomass and released to the soil upon decomposition for the subsequent tomato crop [49].",0,"10.3390/agriculture8010008","","",NA,NA,NA,NA,NA,NA,NA
"511","33143245.7","treatment","dry weight",10,"","(B)  Survival rates, (C) shoot length, (D) root length, (E) shoot dry weight, and (F) root dry weight of  seedlings shown in A. Data in B–F are mean ± SD of four independent biological replicates; data in E  and F are dry weight (DW) of 10 plants in each treatment.",0,"10.3390/ijms20102585","","",NA,NA,NA,NA,NA,NA,NA
"512","33143245.7","treatment","dry weight",10,"","(B)  Survival rates, (C) shoot length, (D) root length, (E) shoot dry weight, and (F) root dry weight of  seedlings shown in A. Data in B–F are mean ± SD of four independent biological replicates; data in E  and F are dry weight (DW) of 10 plants in each treatment.",0,"10.3390/ijms20102585","","",NA,NA,NA,NA,NA,NA,NA
"513","33143245.7","treatment","dry weight",10,"","(B) Survival rates, (C) shoot length, (D) root length, (E) shoot dry weight, and (F) root dry weight of seedlings shown in A. Data in B–F are mean ± SD of four independent biological replicates; data in E and F are dry weight (DW) of 10 plants in each treatment.",0,"10.3390/ijms20102585","","",NA,NA,NA,NA,NA,NA,NA
"514","33143245.7","","dry weight",7,"","(D–I) Comparisons of (D) number of panicles/plant, (E) panicle length, (F) number  of filled spikelets/panicle, (G) weight of 1000 filled spikelets, (H) grain yield/plant, and (I) dry weight  Figure 7. (D–I) Comparisons of (D) number of panicles/plant, (E) panicle length, (F) number of ﬁlled spikelets/panicle, (G) weight of 1000 ﬁlled spikelets, (H) grain yield/plant, and (I) dry weight of aboveground biomass at harvest.",0,"10.3390/ijms20102585","","",NA,NA,NA,NA,NA,NA,NA
"515","33143245.7","","dry weight",7,"","(D–I) Comparisons of (D) number of panicles/plant, (E) panicle length, (F) number  of filled spikelets/panicle, (G) weight of 1000 filled spikelets, (H) grain yield/plant, and (I) dry weight  Figure 7. (D–I) Comparisons of (D) number of panicles/plant, (E) panicle length, (F) number of ﬁlled spikelets/panicle, (G) weight of 1000 ﬁlled spikelets, (H) grain yield/plant, and (I) dry weight of aboveground biomass at harvest.",0,"10.3390/ijms20102585","","",NA,NA,NA,NA,NA,NA,NA
"516","33143245.7","","biomass",3,"","2019, 20, 2585 6 of 22 per plant, panicle number per plant, panicle length, spikelet number per panicle, grain yield per plant, aboveground biomass per plant, and grain length (Table 3; Figure S3A–C).",0,"10.3390/ijms20102585","","",NA,NA,NA,NA,NA,NA,NA
"517","35890494","treatments","biomass",1,"","Frankia inoculation signiﬁcantly increased total plant biomass by 37% compared with non-inoculated plants, regardless of mycorrhizal inoculation or salt level, i.e., there was no interaction between these treatments (Figure 1A, Table 1).",0,"10.3390/plants11141860","","",NA,NA,NA,NA,NA,NA,NA
"518","35890494","NaCl","biomass",100,"","Increasing NaCl signiﬁcantly decreased total plant biomass, such that plants exposed to 100 mM NaCl were 40% smaller than plants exposed to no NaCl, regardless of Frankia or ECMF inoculation.",0,"10.3390/plants11141860","","",NA,NA,NA,NA,NA,NA,NA
"519","35391723","As","biomass",1,"","As shown in Figure 1, AMF had little eﬀect on both aboveground rice biomass and underground rice biomass without Sb contamination (concentration of Sb was 0 mg/kg).",0,"10.3389/fmicb.2022.814323","113◦5′23′′E","28◦11′24′′N","","","","","","",""
"520","35391723","Sb","biomass",0,"","As shown in Figure 1, AMF had little eﬀect on both aboveground rice biomass and underground rice biomass without Sb contamination (concentration of Sb was 0 mg/kg).",0,"10.3389/fmicb.2022.814323","113◦5′23′′E","28◦11′24′′N","","","","","","",""
"521","35391723","AMF","biomass",1,"","AMF Change Antimony Absorption and Transport FIGURE 1 | Effects of AMF on rice biomass of aboveground and underground. (A) Biomass of aboveground, (B) biomass of underground, (C) the liner relationship between biomass of aboveground and concentrations of Sb, (D) the liner relationship between biomass of underground and concentrations of Sb.",0,"10.3389/fmicb.2022.814323","113◦5′23′′E","28◦11′24′′N","","","","","","",""
"522","35391723","AMF","biomass",1,"","AMF Change Antimony Absorption and Transport FIGURE 1 | Effects of AMF on rice biomass of aboveground and underground. (A) Biomass of aboveground, (B) biomass of underground, (C) the liner relationship between biomass of aboveground and concentrations of Sb, (D) the liner relationship between biomass of underground and concentrations of Sb.",0,"10.3389/fmicb.2022.814323","113◦5′23′′E","28◦11′24′′N","","","","","","",""
"523","35391723","","biomass",0.05,"","Error bars sharing no common letter indicate that biomass are signiﬁcantly different at P < 0.05 level for treatments.",0,"10.3389/fmicb.2022.814323","113◦5′23′′E","28◦11′24′′N","","","","","","",""
"524","35391723","AMF inoculation","biomass",1,"","Therefore, the eﬀect of AMF inoculation on chlorophyll content in rice was consistent with that on biomass (Figure 1).",0,"10.3389/fmicb.2022.814323","113◦5′23′′E","28◦11′24′′N","","","","","","",""
"525","29291742","treatments","dry weight",1e-04,"","Total plant dry weight (g) was significantly  affected by percent colonization across treatments  (P < 0.0001).",0,"10.1186/s13104-017-3105-8","","",NA,NA,NA,NA,NA,NA,NA
"526","29291742","","biomass",2,"","We used plant dry biomass as a proxy for plant fitness (Fig. 2).",0,"10.1186/s13104-017-3105-8","","",NA,NA,NA,NA,NA,NA,NA
"527","28503185","non-mycorrhizal treatments","biomass",4,"","Shoot Biomass and Shoot P Content Shoot biomass and P content of the non-mycorrhizal treatments were not aﬀected by phytate addition (Figure 4), conﬁrming that plant roots did not take up any P from phytate added to the hyphal compartment.",0,"10.3389/fpls.2017.00684","23–31◦C. The AMF","",NA,NA,NA,NA,NA,NA,NA
"528","28503185","non-mycorrhizal treatments","biomass",4,"","Shoot Biomass and Shoot P Content Shoot biomass and P content of the non-mycorrhizal treatments were not aﬀected by phytate addition (Figure 4), conﬁrming that plant roots did not take up any P from phytate added to the hyphal compartment.",0,"10.3389/fpls.2017.00684","23–31◦C. The AMF","",NA,NA,NA,NA,NA,NA,NA
"529","28503185","","biomass",4,"","Shoot biomass and P content of the AMFinoculated treatments increased with increasing phytate addition in both cultivars (although less strong for XY335; Figure 4).",0,"10.3389/fpls.2017.00684","23–31◦C. The AMF","",NA,NA,NA,NA,NA,NA,NA
"530","28503185","","biomass",4,"","Shoot biomass and P content of the AMFinoculated treatments increased with increasing phytate addition in both cultivars (although less strong for XY335; Figure 4).",0,"10.3389/fpls.2017.00684","23–31◦C. The AMF","",NA,NA,NA,NA,NA,NA,NA
"531","28638391","mosseae","biomass",4,"","G. mosseae improve liquorice plant growth (Figure 2) and signiﬁcantly increased the shoot biomass, root∗ biomass, plant height, leaf number, branch number, and root Frontiers in Plant Science | www.frontiersin.org 4 June 2017 | Volume 8 | Article 931 Chen et al.",0,"10.3389/fpls.2017.00931","","","","","","","","",""
"532","28638391","mosseae","biomass",8,"","G. mosseae improve liquorice plant growth (Figure 2) and signiﬁcantly increased the shoot biomass, root∗ biomass, plant height, leaf number, branch number, and root Frontiers in Plant Science | www.frontiersin.org 4 June 2017 | Volume 8 | Article 931 Chen et al.",0,"10.3389/fpls.2017.00931","","","","","","","","",""
"533","28638391","mosseae","biomass",4,"","G. mosseae improve liquorice plant growth (Figure 2) and signiﬁcantly increased the shoot biomass, root∗ biomass, plant height, leaf number, branch number, and root Frontiers in Plant Science | www.frontiersin.org 4 June 2017 | Volume 8 | Article 931 Chen et al.",0,"10.3389/fpls.2017.00931","","","","","","","","",""
"534","28638391","mosseae","biomass",8,"","G. mosseae improve liquorice plant growth (Figure 2) and signiﬁcantly increased the shoot biomass, root∗ biomass, plant height, leaf number, branch number, and root Frontiers in Plant Science | www.frontiersin.org 4 June 2017 | Volume 8 | Article 931 Chen et al.",0,"10.3389/fpls.2017.00931","","","","","","","","",""
"535","36771633.1","addition","dry weight",1,"","Under normal physiological conditions, M. truncatula stem dry weight, stem water content, and root length were signiﬁcantly increased 1.81-fold, 1.04-fold, and 1.57-fold, respectively, after AMF addition (Table 1).",0,"10.3390/plants12030547","N31◦32′2′′, E104","","arbuscular mycorrhizal fungi (AMF); AMF inoculation","contaminated soils","pot experiment","metal contamination; heavy metal; Heavy metal; Remediation","Medicago truncatula","",""
"536","34276742","","biomass",1,"","FIGURE 1 | Biomass of herbaceous vegetation.",0,"10.3389/fpls.2021.693044","42◦50’N","2◦40’W","","","","","","",""
"537","34276742","","biomass",4,"","Phytoremediation of Peri-Urban Vacant Lands FIGURE 4 | Soil microbial activity, biomass, and bacterial functional diversity in 2017 (open bars) and 2018 (closed bars).",0,"10.3389/fpls.2021.693044","42◦50’N","2◦40’W","","","","","","",""
"538","34813605","FC","biomass",3.3,"","3.3 Growth and biomass accumulation Seedlings were affected by water deficit and showed significantly reduced plant height and SPAD compared with seedlings grown at 100% FC (Fig 3).",0,"10.1371/journal.pone.0259959","","","Rhizophagus intraradices; arbuscular mycorrhizal (AM)","","","","Euonymus maackii; E. maackii","",""
"539","37176966","","biomass",1,"","Furthermore, the main effect of the year was found to be statistically signiﬁcant on plant height, biomass yield, seed yield, seed P uptake, as well as total plant P uptake (Table 1).",0,"10.3390/plants12091908","39°30′ N; 39◦30′ N","22°42′ E; 22◦42′ E","Arbuscular Mycorrhizal Fungi (AMF); AMF inoculation","","","crop; crop two-rowed barley; conventional organic cropping","barley","",""
"540","37176966","","biomass",0.788,"","In light of the relatively high height of the barley plant, a signiﬁcant high concentration of photosynthetic products was found, and the plant height correlated positively with total biomass yield (r = 0.788, p < 0.001; Figure 4).",0,"10.3390/plants12091908","39°30′ N; 39◦30′ N","22°42′ E; 22◦42′ E","Arbuscular Mycorrhizal Fungi (AMF); AMF inoculation","","","crop; crop two-rowed barley; conventional organic cropping","barley","",""
"541","37176966","","biomass",0.001,"","In light of the relatively high height of the barley plant, a signiﬁcant high concentration of photosynthetic products was found, and the plant height correlated positively with total biomass yield (r = 0.788, p < 0.001; Figure 4).",0,"10.3390/plants12091908","39°30′ N; 39◦30′ N","22°42′ E; 22◦42′ E","Arbuscular Mycorrhizal Fungi (AMF); AMF inoculation","","","crop; crop two-rowed barley; conventional organic cropping","barley","",""
"542","37176966","","biomass",4,"","In light of the relatively high height of the barley plant, a signiﬁcant high concentration of photosynthetic products was found, and the plant height correlated positively with total biomass yield (r = 0.788, p < 0.001; Figure 4).",0,"10.3390/plants12091908","39°30′ N; 39◦30′ N","22°42′ E; 22◦42′ E","Arbuscular Mycorrhizal Fungi (AMF); AMF inoculation","","","crop; crop two-rowed barley; conventional organic cropping","barley","",""
"543","37176966","AMF","biomass",106,"","Trait    Coefficient of correlation (r)  Plant  Height  LAI  Total  Biomass  Yield  Seed  Yield  HI  Biomass  N  Uptake  Seed N  Uptake  Total  Plant N  Uptake  NHI  Biomass  P  Uptake  Seed P  Uptake  Total  Plant P  Uptake  PHI  NUtE  PUtE  AMF  Colonization  WMD  Plant Height  1. 106ns  Total Biomass Yield  0. 319ns  Seed Yield  0. 162ns  Biomass N Uptake  0. 063ns  Biomass P Uptake  0.",0,"10.3390/plants12091908","39°30′ N; 39◦30′ N","22°42′ E; 22◦42′ E","Arbuscular Mycorrhizal Fungi (AMF); AMF inoculation","","","crop; crop two-rowed barley; conventional organic cropping","barley","",""
"544","37176966","AMF","biomass",0,"","Trait    Coefficient of correlation (r)  Plant  Height  LAI  Total  Biomass  Yield  Seed  Yield  HI  Biomass  N  Uptake  Seed N  Uptake  Total  Plant N  Uptake  NHI  Biomass  P  Uptake  Seed P  Uptake  Total  Plant P  Uptake  PHI  NUtE  PUtE  AMF  Colonization  WMD  Plant Height  1. 106ns  Total Biomass Yield  0. 319ns  Seed Yield  0. 162ns  Biomass N Uptake  0. 063ns  Biomass P Uptake  0.",0,"10.3390/plants12091908","39°30′ N; 39◦30′ N","22°42′ E; 22◦42′ E","Arbuscular Mycorrhizal Fungi (AMF); AMF inoculation","","","crop; crop two-rowed barley; conventional organic cropping","barley","",""
"545","37176966","AMF","biomass",162,"","Trait    Coefficient of correlation (r)  Plant  Height  LAI  Total  Biomass  Yield  Seed  Yield  HI  Biomass  N  Uptake  Seed N  Uptake  Total  Plant N  Uptake  NHI  Biomass  P  Uptake  Seed P  Uptake  Total  Plant P  Uptake  PHI  NUtE  PUtE  AMF  Colonization  WMD  Plant Height  1. 106ns  Total Biomass Yield  0. 319ns  Seed Yield  0. 162ns  Biomass N Uptake  0. 063ns  Biomass P Uptake  0.",0,"10.3390/plants12091908","39°30′ N; 39◦30′ N","22°42′ E; 22◦42′ E","Arbuscular Mycorrhizal Fungi (AMF); AMF inoculation","","","crop; crop two-rowed barley; conventional organic cropping","barley","",""
"546","37176966","AMF","biomass",0,"","Trait    Coefficient of correlation (r)  Plant  Height  LAI  Total  Biomass  Yield  Seed  Yield  HI  Biomass  N  Uptake  Seed N  Uptake  Total  Plant N  Uptake  NHI  Biomass  P  Uptake  Seed P  Uptake  Total  Plant P  Uptake  PHI  NUtE  PUtE  AMF  Colonization  WMD  Plant Height  1. 106ns  Total Biomass Yield  0. 319ns  Seed Yield  0. 162ns  Biomass N Uptake  0. 063ns  Biomass P Uptake  0.",0,"10.3390/plants12091908","39°30′ N; 39◦30′ N","22°42′ E; 22◦42′ E","Arbuscular Mycorrhizal Fungi (AMF); AMF inoculation","","","crop; crop two-rowed barley; conventional organic cropping","barley","",""
"547","37176966","AMF","biomass",63,"","Trait    Coefficient of correlation (r)  Plant  Height  LAI  Total  Biomass  Yield  Seed  Yield  HI  Biomass  N  Uptake  Seed N  Uptake  Total  Plant N  Uptake  NHI  Biomass  P  Uptake  Seed P  Uptake  Total  Plant P  Uptake  PHI  NUtE  PUtE  AMF  Colonization  WMD  Plant Height  1. 106ns  Total Biomass Yield  0. 319ns  Seed Yield  0. 162ns  Biomass N Uptake  0. 063ns  Biomass P Uptake  0.",0,"10.3390/plants12091908","39°30′ N; 39◦30′ N","22°42′ E; 22◦42′ E","Arbuscular Mycorrhizal Fungi (AMF); AMF inoculation","","","crop; crop two-rowed barley; conventional organic cropping","barley","",""
"548","37176966","AMF","biomass",0,"","Trait    Coefficient of correlation (r)  Plant  Height  LAI  Total  Biomass  Yield  Seed  Yield  HI  Biomass  N  Uptake  Seed N  Uptake  Total  Plant N  Uptake  NHI  Biomass  P  Uptake  Seed P  Uptake  Total  Plant P  Uptake  PHI  NUtE  PUtE  AMF  Colonization  WMD  Plant Height  1. 106ns  Total Biomass Yield  0. 319ns  Seed Yield  0. 162ns  Biomass N Uptake  0. 063ns  Biomass P Uptake  0.",0,"10.3390/plants12091908","39°30′ N; 39◦30′ N","22°42′ E; 22◦42′ E","Arbuscular Mycorrhizal Fungi (AMF); AMF inoculation","","","crop; crop two-rowed barley; conventional organic cropping","barley","",""
"549","37176966","","biomass",0.895,"","This is supported by the considerable positive associations between seed N uptake and seed yield (r = 0.888, p < 0.001) and total plant N uptake and crop above-ground biomass (r = 0.895, p < 0.001) (Figure 4).",0,"10.3390/plants12091908","39°30′ N; 39◦30′ N","22°42′ E; 22◦42′ E","Arbuscular Mycorrhizal Fungi (AMF); AMF inoculation","","","crop; crop two-rowed barley; conventional organic cropping","barley","",""
"550","37176966","","biomass",0.001,"","This is supported by the considerable positive associations between seed N uptake and seed yield (r = 0.888, p < 0.001) and total plant N uptake and crop above-ground biomass (r = 0.895, p < 0.001) (Figure 4).",0,"10.3390/plants12091908","39°30′ N; 39◦30′ N","22°42′ E; 22◦42′ E","Arbuscular Mycorrhizal Fungi (AMF); AMF inoculation","","","crop; crop two-rowed barley; conventional organic cropping","barley","",""
"551","37176966","","biomass",4,"","This is supported by the considerable positive associations between seed N uptake and seed yield (r = 0.888, p < 0.001) and total plant N uptake and crop above-ground biomass (r = 0.895, p < 0.001) (Figure 4).",0,"10.3390/plants12091908","39°30′ N; 39◦30′ N","22°42′ E; 22◦42′ E","Arbuscular Mycorrhizal Fungi (AMF); AMF inoculation","","","crop; crop two-rowed barley; conventional organic cropping","barley","",""
"552","38633693","HNFB inoculation","biomass",0.05,"","Results: HNFB inoculation significantly increased microbial biomass and the  relative abundance of beta-glucosidase-related genes in the rhizosphere soil  under identical nitrogen application levels (p  <  0.05).",0,"10.3389/fmicb.2024.1288865","119°3′30′′E","36°48′14′′N",NA,NA,NA,NA,NA,NA,NA
"553","38633693","HNFB","biomass",4.4,"","4.4 The positive response of key AMF  species to exogenous HNFB The triple symbiotic system, consisting of nitrogen-fixing bacteria,  AMF, and crops, synergistically promotes crop biomass and nitrogen  fixation.",0,"10.3389/fmicb.2024.1288865","119°3′30′′E","36°48′14′′N",NA,NA,NA,NA,NA,NA,NA
"554","36287853.1","control","dry weight",2,"","Biomass of Maize and P. vittata at Different Growth Stages Infection by Ce signiﬁcantly affected the root and shoot dry weights of maize at different growth stages compared with the control (Table 2), with the exception of the maize root dry weight at 45 days.",0,"10.3390/toxics10100574","","",NA,NA,NA,NA,NA,NA,NA
"555","36287853.1","Ce","dry weight",45,"","Biomass of Maize and P. vittata at Different Growth Stages Infection by Ce signiﬁcantly affected the root and shoot dry weights of maize at different growth stages compared with the control (Table 2), with the exception of the maize root dry weight at 45 days.",0,"10.3390/toxics10100574","","",NA,NA,NA,NA,NA,NA,NA
"556","36287853.1","control","biomass",2,"","Biomass of Maize and P. vittata at Different Growth Stages Infection by Ce signiﬁcantly affected the root and shoot dry weights of maize at different growth stages compared with the control (Table 2), with the exception of the maize root dry weight at 45 days.",0,"10.3390/toxics10100574","","",NA,NA,NA,NA,NA,NA,NA
"557","36287853.1","Ce","biomass",45,"","Biomass of Maize and P. vittata at Different Growth Stages Infection by Ce signiﬁcantly affected the root and shoot dry weights of maize at different growth stages compared with the control (Table 2), with the exception of the maize root dry weight at 45 days.",0,"10.3390/toxics10100574","","",NA,NA,NA,NA,NA,NA,NA
"558","34063150.4","","biomass",375,"","We use these relationships to estimate the global-scale change in biomass in response to an increase in atmospheric CO2 from 375 ppm to 625 ppm,  which is the increase in CO2 expected by 2100 in an intermediate emission  scenario.",0,"10.1038/s41558019-0545-2","","","eCO2","","","","eCO2","",""
"559","34063150.4","","biomass",625,"","We use these relationships to estimate the global-scale change in biomass in response to an increase in atmospheric CO2 from 375 ppm to 625 ppm,  which is the increase in CO2 expected by 2100 in an intermediate emission  scenario.",0,"10.1038/s41558019-0545-2","","","eCO2","","","","eCO2","",""
"560","34063150.4","","biomass",1,"","Forests show the largest relative increases in biomass (Table 1 and Fig. 2a).",0,"10.1038/s41558019-0545-2","","","eCO2","","","","eCO2","",""
"561","34063150.4","","biomass",2,"","Forests show the largest relative increases in biomass (Table 1 and Fig. 2a).",0,"10.1038/s41558019-0545-2","","","eCO2","","","","eCO2","",""
"562","34063150.4","AM-forests","biomass",6,"","In temperate forests, some of the largest relative  increases (~30%) occur in ECM-forests when P is high, but AM-forests show  low relative biomass increases due to moderately high C:N (Supplementary  Fig. 6).",0,"10.1038/s41558019-0545-2","","","eCO2","","","","eCO2","",""
"563","34063150.4","","biomass",4,"","In  order to compare the magnitude of the eCO2 effect derived from models and  our approach, we have estimated the potential effect of eCO2 on total  biomass using region-specific ratios of total biomass and above-ground  biomass reported in the literature (Supplementary Table 4).",0,"10.1038/s41558019-0545-2","","","eCO2","","","","eCO2","",""
"564","34063150.4","","biomass",4,"","In  order to compare the magnitude of the eCO2 effect derived from models and  our approach, we have estimated the potential effect of eCO2 on total  biomass using region-specific ratios of total biomass and above-ground  biomass reported in the literature (Supplementary Table 4).",0,"10.1038/s41558019-0545-2","","","eCO2","","","","eCO2","",""
"565","32326329.1","Treatments","dry weight",1e-04,"","Effect of Treatments on Plant Shoot Biomass and Petroleum Hydrocarbon Concentrations Bioaugmentation signiﬁcantly increased the average shoot dry weight across all plant species in comparison to the non-bioaugmented controls except for L. salicaria (P = 0.0001) (Figure 3A).",0,"10.3389/fmicb.2019.02144","45◦41′56′′N","73◦25′43′′W",NA,NA,NA,NA,NA,NA,NA
"566","32326329.1","Rhizosphere","biomass",3,"","Rhizosphere Microbiome Bioaugmentation FIGURE 3 | (A) Effect of bioaugmentation on average plant shoot dry biomass for each species at the end of the experiment.",0,"10.3389/fmicb.2019.02144","45◦41′56′′N","73◦25′43′′W",NA,NA,NA,NA,NA,NA,NA
"567","33893547","fertilisation treatments","dry weight",2,"","2   Aboveground and belowground biomass dry weight of durum  wheat in the different fertilisation treatments (Ctr control not fertilised, Ctr+N control fertilised with ammonium sulphate, Org soil  amended with  crop residues) in the absence (grey points) or presence (coloured points) of arbuscular mycorrhizal (AM) fungal inoculum.",0,"10.1007/s00572-021-01031-8","37° 30′ N","13° 31′ E",NA,NA,NA,NA,NA,NA,NA
"568","33893547","fertilisation treatments","biomass",2,"","2   Aboveground and belowground biomass dry weight of durum  wheat in the different fertilisation treatments (Ctr control not fertilised, Ctr+N control fertilised with ammonium sulphate, Org soil  amended with  crop residues) in the absence (grey points) or presence (coloured points) of arbuscular mycorrhizal (AM) fungal inoculum.",0,"10.1007/s00572-021-01031-8","37° 30′ N","13° 31′ E",NA,NA,NA,NA,NA,NA,NA
"569","33353122.1","microbial consortium","biomass",1,"","Plant Biomass Inoculation with microbial consortium increased shoot biomass of pea genotypes VIR1903 and VIR7307 grown in both neutralized and Al-supplemented soils (Figure 1a).",0,"10.3390/plants9121801","","","Saint-Petersburg University Embankment; Saint-Petersburg State University; University Embankment; rhizobia PGPR; arbuscular mycorrhizal fungus (AMF); Russia","soil acidity; Al-supplemented soil","","Aluminium","PGPR pea microbiome; Pea plants; pea","",""
"570","33353122.1","inoculation","biomass",1,"","Seed biomass increased after inoculation of VIR1903 and VIR8473 grown in Al-supplemented soil, as well VIR8473 in neutralized soil (Figure 1b).",0,"10.3390/plants9121801","","","Saint-Petersburg University Embankment; Saint-Petersburg State University; University Embankment; rhizobia PGPR; arbuscular mycorrhizal fungus (AMF); Russia","soil acidity; Al-supplemented soil","","Aluminium","PGPR pea microbiome; Pea plants; pea","",""
"571","33353122.1","microbial consortium","biomass",1,"","Plant Biomass  Inoculation with microbial consortium increased shoot biomass of pea genotypes VIR1903 and  VIR7307 grown in both neutralized and Al-supplemented soils (Figure 1a).",0,"10.3390/plants9121801","","","Saint-Petersburg University Embankment; Saint-Petersburg State University; University Embankment; rhizobia PGPR; arbuscular mycorrhizal fungus (AMF); Russia","soil acidity; Al-supplemented soil","","Aluminium","PGPR pea microbiome; Pea plants; pea","",""
"572","33353122.1","inoculation","biomass",1,"","Seed biomass increased  after inoculation of VIR1903 and VIR8473 grown in Al-supplemented soil, as well VIR8473 in  neutralized soil (Figure 1b).",0,"10.3390/plants9121801","","","Saint-Petersburg University Embankment; Saint-Petersburg State University; University Embankment; rhizobia PGPR; arbuscular mycorrhizal fungus (AMF); Russia","soil acidity; Al-supplemented soil","","Aluminium","PGPR pea microbiome; Pea plants; pea","",""
"573","33353122.1","inoculation","biomass",2,"","Symbiotic Structures  Nodule number (Figure 2a) and biomass (Figure 2b) on roots of VIR1903, VIR8353 and VIR8473  grown in neutralized soil was significantly (about two times) increased by inoculation.",0,"10.3390/plants9121801","","","Saint-Petersburg University Embankment; Saint-Petersburg State University; University Embankment; rhizobia PGPR; arbuscular mycorrhizal fungus (AMF); Russia","soil acidity; Al-supplemented soil","","Aluminium","PGPR pea microbiome; Pea plants; pea","",""
